srcid,dstid,srcname,dstname
911762513473048577,1235027923834265600,topuh_max,siberinfoA1
1262025681195548673,736384867181547520,lambesauruss,Mentimoen
3389576073,1502537587407294464,MBT_Utama,Sekber_AniesId
1529791981043339264,2558197662,NanangHuda13,patriot016610
21854527,102938290,mindfun,satriohendri
738175850407829504,1502537587407294464,lelakiabiez,Sekber_AniesId
1491438677674717186,111869546,Krisna0902022,Eka_Dutajaladri
1549917952845434880,69183155,FBigvyn,detikcom
1565878504410849280,1502537587407294464,AniesB_lover,Sekber_AniesId
1237012707481550848,111869546,Lima8Satu,Eka_Dutajaladri
982629377232924674,3252997136,efenel28,Andiarief__
1887068858,23343960,MetroNewsCh,kompascom
1524881453670350848,797761417894051840,syayidilumroh1,MarahIchsan
1524881453670350848,366987179,syayidilumroh1,jokowi
1524881453670350848,109762193,syayidilumroh1,ganjarpranowo
1524881453670350848,762574790645342208,syayidilumroh1,bawaslu_RI
1524881453670350848,2413697946,syayidilumroh1,KPU_ID
1329814162193539073,83867535,Muhamma87797214,tifsembiring
1455321873483374593,366987179,Bukan_Sapa2x,jokowi
1372759072785592322,111869546,Ande_Milenial,Eka_Dutajaladri
1363097451213676546,931419055549906944,Riezall82373843,Hasbil_Lbs
1375340520176713734,1337046784204566534,HenryJo97676034,seanC37866888
234628519,111869546,jisatu01,Eka_Dutajaladri
3252096199,1502537587407294464,jingle_batara,Sekber_AniesId
69098972,1502537587407294464,ekose85,Sekber_AniesId
487066865,366987179,susi_siregar,jokowi
3289641164,452992293,MaufiqAhmad,RamliRizal
2890147814,178237411,BIENSenator2022,AndiSinulingga
1485764334219317248,1502537587407294464,yuyunyu41170391,Sekber_AniesId
349615961,114697372,ahmadyaniritong,musniumar
349615961,110312278,ahmadyaniritong,aniesbaswedan
1369651044859318277,931419055549906944,kus7anto,Hasbil_Lbs
2979414495,1279643013455605760,herry_tinju,Cintada16
111869546,43088704,Eka_Dutajaladri,erickthohir
3252096199,86898109,jingle_batara,niluhdjelantik
3252096199,4780649298,jingle_batara,Dennysiregar7
3252096199,1376218758151200770,jingle_batara,ekokunta_dhi
1113686467694325760,1502537587407294464,JSuhendarTea1,Sekber_AniesId
1229777178419589120,30201110,Bavanala4,alisyarief
3389576073,1502537587407294464,MBT_Utama,Sekber_AniesId
448618907,255866913,JGBimantaraa,hariankompas
1250400786317631488,102938290,eddievanpan,satriohendri
822390377483116545,1732318026,AngUchie1,vgadgetshop
822390377483116545,366987179,AngUchie1,jokowi
1330077678326714369,71436318,AgungAnggoroPut,KompasTV
1330077678326714369,366987179,AgungAnggoroPut,jokowi
1338518996769853453,1502537587407294464,chanel_pas,Sekber_AniesId
1513857942461706240,1334853481019056128,Faisalbw3,Mdy_Asmara1701
284821669,736384867181547520,geletea,Mentimoen
98303272,1117990249806721024,a12em4,msaid_didu
213168371,366987179,HarrisRegar,jokowi
1380864844618866690,736384867181547520,gyYVSGVXEuSb8uv,Mentimoen
1460590550155886596,1279643013455605760,Dhar3M,Cintada16
883762999,1279643013455605760,TimDavid4u,Cintada16
1549411686511063042,931419055549906944,SSNatzio,Hasbil_Lbs
40838788,1502537587407294464,p_priyambodo,Sekber_AniesId
1546519178420813824,341414105,Rosanjaya10,MbakPuan_2024
1113686467694325760,1502537587407294464,JSuhendarTea1,Sekber_AniesId
1325448613305085960,1243076846515662848,al_lasan,Nailazaara__
1325448613305085960,366987179,al_lasan,jokowi
1383070774479654913,931419055549906944,ClufJhony,Hasbil_Lbs
888304441425674240,1502537587407294464,Ann_AnnieRid,Sekber_AniesId
1325448613305085960,327913997,al_lasan,Muammarkhair
1325448613305085960,43088704,al_lasan,erickthohir
961737812,1279643013455605760,dwikyenggar,Cintada16
402517730,1337046784204566534,BowoEndarto,seanC37866888
1453123657903968257,1447610310529982467,SyahRud16089883,TeddGus
1453123657903968257,110312278,SyahRud16089883,aniesbaswedan
1546519178420813824,341414105,Rosanjaya10,MbakPuan_2024
1489769284020899840,1502537587407294464,ZSyaher,Sekber_AniesId
1356074382,1324564910911549440,rezafakhrins,Sarinah116
1356074382,1467582703,rezafakhrins,ansulaimana
1356074382,2905814730,rezafakhrins,abu_waras
143655509,1502537587407294464,akqierahman,Sekber_AniesId
990555772386820099,366987179,rudi_jely,jokowi
1574344023484993537,102938290,apipudinharper,satriohendri
982439595710152705,1502537587407294464,madularang,Sekber_AniesId
1571247252441554950,120968478,zaki53ky,Fahrihamzah
1111869321536364546,931419055549906944,AdeCand65866045,Hasbil_Lbs
1454470204885327874,1068349682,JakeSoaring,Dunnnaaaaaa
1454470204885327874,131476314,JakeSoaring,kaesangp
1454470204885327874,179835283,JakeSoaring,KemenPU
1395203646346825733,931419055549906944,KopiHitam_156,Hasbil_Lbs
1399580887868608518,219244515,RizaFuadiIchsa8,ruhutsitompul
156121600,931419055549906944,wuasyu,Hasbil_Lbs
541656281,1057323143147139073,Ajik_s_w,TaniHitam
1863161028,1502537587407294464,bakulswikee,Sekber_AniesId
1450093285129609217,1102461866129776640,harun_mas_iku,Miduk17
83768449,1400896654820085760,gunmayudi,ArieMutyara
883979599108947968,1502537587407294464,MNubuwah,Sekber_AniesId
276424408,1502537587407294464,eelezha,Sekber_AniesId
1302007596191297542,1337046784204566534,didik_bung,seanC37866888
1339520911054045185,102938290,JoeJosef14,satriohendri
2352745627,327913997,SydneyX5w,Muammarkhair
2352745627,43088704,SydneyX5w,erickthohir
15424208,102938290,viskaya,satriohendri
327913997,43088704,Muammarkhair,erickthohir
143655509,1502537587407294464,akqierahman,Sekber_AniesId
115584182,2514152250,tomnelone,Japsathub
1063082930,1502537587407294464,tegaxdirimu,Sekber_AniesId
109205741,143091638,admvlntno,aatbaalwi
883979599108947968,1502537587407294464,MNubuwah,Sekber_AniesId
1083180495762972673,1185767973111263233,RRwt02,Relawananies
1052743859422154753,68208830,PutroLawu7,Hilman_Arofah
1052743859422154753,3177957847,PutroLawu7,HelmiFelis_
1083180495762972673,1222740579378843649,RRwt02,ryandeui123
1083180495762972673,110312278,RRwt02,aniesbaswedan
940178423380451328,736384867181547520,Atha879,Mentimoen
1310249642001457153,1126547830754107392,AgungKuswanto19,M45Broo
1583067578431197184,1279643013455605760,jolotundo988,Cintada16
1281358498043838464,1279643013455605760,DraculaMelow,Cintada16
1107398246614196224,1502537587407294464,Mutiara33816254,Sekber_AniesId
1334408888293068800,1479626471404556288,pandawa26512094,maspiyu_aja
942054337823387648,931419055549906944,mus_tanjung,Hasbil_Lbs
1444594416434307077,3177957847,MERAHPU88719181,HelmiFelis_
1444594416434307077,366987179,MERAHPU88719181,jokowi
1017066291218116609,1502697277323837444,perangutan_,DamaiHariLubis
1237012707481550848,1202978827346989062,Lima8Satu,dalem_abdhi
1243076846515662848,1243076846515662848,Nailazaara__,Nailazaara__
1243076846515662848,366987179,Nailazaara__,jokowi
1095491536320528384,1502537587407294464,rianntears,Sekber_AniesId
1095491536320528384,1502537587407294464,rianntears,Sekber_AniesId
373705577,1456283686312103939,suryobumi,Yurissa_Samosir
1347058128257339392,366987179,dye_lovers,jokowi
1017614898006638592,71436318,pututpranoto1,KompasTV
1017614898006638592,366987179,pututpranoto1,jokowi
1108897740233142272,179835283,Suryanata180808,KemenPU
83532736,931419055549906944,venomize,Hasbil_Lbs
768976703632781314,1243096022659686400,soesintho007,Pencerah___
768976703632781314,30201110,soesintho007,alisyarief
791573199469223936,1502537587407294464,akhmadriyadi03,Sekber_AniesId
1192569236494749696,1235027923834265600,BromocorahGrCeb,siberinfoA1
1505878746267484160,71436318,TunggalEsa1,KompasTV
1505878746267484160,366987179,TunggalEsa1,jokowi
1415242607786029057,1502537587407294464,SyukurGea12,Sekber_AniesId
1415242607786029057,931419055549906944,SyukurGea12,Hasbil_Lbs
1561028348931096577,1529641389642104832,ZainalA04122488,LaskarUmmat
1561028348931096577,110312278,ZainalA04122488,aniesbaswedan
1557039986825838592,2335281158,FxKhtx,_ReTNoPra_
1595823302995759104,1502537587407294464,DpdAniesBekasi,Sekber_AniesId
1586801981452009472,3177957847,AyahKrikkrik,HelmiFelis_
1136153008968937473,1502537587407294464,Ridwan107111,Sekber_AniesId
1524881453670350848,1526276032755810304,syayidilumroh1,ChovaHerman
1524881453670350848,366987179,syayidilumroh1,jokowi
1524881453670350848,109762193,syayidilumroh1,ganjarpranowo
1524881453670350848,762574790645342208,syayidilumroh1,bawaslu_RI
1524881453670350848,2413697946,syayidilumroh1,KPU_ID
1136153008968937473,1502537587407294464,Ridwan107111,Sekber_AniesId
1524881453670350848,1126547830754107392,syayidilumroh1,M45Broo
1524881453670350848,366987179,syayidilumroh1,jokowi
1524881453670350848,109762193,syayidilumroh1,ganjarpranowo
1524881453670350848,762574790645342208,syayidilumroh1,bawaslu_RI
1524881453670350848,2413697946,syayidilumroh1,KPU_ID
1066987860757143552,1502537587407294464,MachyaSt,Sekber_AniesId
1524881453670350848,366987179,syayidilumroh1,jokowi
1524881453670350848,109762193,syayidilumroh1,ganjarpranowo
1524881453670350848,762574790645342208,syayidilumroh1,bawaslu_RI
1524881453670350848,2413697946,syayidilumroh1,KPU_ID
2352745627,1202978827346989062,SydneyX5w,dalem_abdhi
1576152934856814592,1040646247692922880,Srikandiindo1,Endro1897uve
1576152934856814592,1576152934856814592,Srikandiindo1,Srikandiindo1
1442556428867178498,931419055549906944,Legiman36447509,Hasbil_Lbs
1183311089414459392,725349607807455232,kuroimugen,noire172
1040646247692922880,1576152934856814592,Endro1897uve,Srikandiindo1
190971055,725349607807455232,AuliaAlmaUtami,noire172
319559333,102938290,boyexleo,satriohendri
883154678199930880,1235027923834265600,kasito17,siberinfoA1
982636516886298625,102938290,PettaKumpe,satriohendri
1505136654956523526,1502537587407294464,genza_akbar,Sekber_AniesId
1428060528216182784,1248538148990152704,tiger6265278528,Ghurem2
51666582,931419055549906944,virgin_hunt3r,Hasbil_Lbs
1325448613305085960,1202978827346989062,al_lasan,dalem_abdhi
1576152934856814592,1367085695739699202,Srikandiindo1,LekMarteg
1325448613305085960,492794380,al_lasan,Arvytasriswo
3158832157,938664737369341952,baikbaik_sajah,DoankWarto
1131236029724184576,1222740579378843649,mdeeraf,ryandeui123
1131236029724184576,110312278,mdeeraf,aniesbaswedan
839631464,1502537587407294464,al_ilo,Sekber_AniesId
2455398824,931419055549906944,UtomoSetyok4ila,Hasbil_Lbs
1482379638303522818,1398125066685059072,Pekaklonto76,TemanGanjar2705
63651900,1502537587407294464,oykzch,Sekber_AniesId
1488072532842348544,1279643013455605760,Gourmetmaestro,Cintada16
2651462924,1337046784204566534,dodoljangkrik,seanC37866888
839631464,1502537587407294464,al_ilo,Sekber_AniesId
1359179756848123906,233853529,Maharan96398134,moveID
1359179756848123906,1241321032700407808,Maharan96398134,yashudha_naka
1311236287404281856,109762193,Ajay78382117,ganjarpranowo
999729022878728193,1126547830754107392,Awang39795764,M45Broo
1519550598286221312,931419055549906944,RajaDLaw1,Hasbil_Lbs
1558830426466107392,91255162,SalehThaib,FPKSDPRRI
1220254406836248577,931419055549906944,bkind2anothr,Hasbil_Lbs
195364522,1502537587407294464,kopi_stabil,Sekber_AniesId
1468613296710307845,1398125066685059072,Memo69247305,TemanGanjar2705
1276818813653184513,1502537587407294464,lutfan_mohamad,Sekber_AniesId
886501105055617024,14305560,dickysaputraa12,pandji
1207179147321044993,231474524,Abah_Joven,don_julR
1207179147321044993,697039584207581184,Abah_Joven,evylagi
1207179147321044993,1592807664995643393,Abah_Joven,abiskesuspen
100938045,344582972,farizyordan_D,cigs_daydream
839063059536596992,102938290,Andirac88156352,satriohendri
4517167514,366987179,sirajapadoha,jokowi
1569225110346960897,1502537587407294464,SidraCryptoCoin,Sekber_AniesId
544930146,931419055549906944,ahmad_eliengue,Hasbil_Lbs
1276818813653184513,931419055549906944,lutfan_mohamad,Hasbil_Lbs
992655859367866368,931419055549906944,foodie_id,Hasbil_Lbs
634227637,887743587579944960,anies_RI1_2024,OposisiCerdas
634227637,110312278,anies_RI1_2024,aniesbaswedan
634227637,110312278,anies_RI1_2024,aniesbaswedan
1388042421456437252,931419055549906944,AypPrakasa,Hasbil_Lbs
1570441500458373121,1279643013455605760,rusAMQ,Cintada16
634227637,3177957847,anies_RI1_2024,HelmiFelis_
634227637,366987179,anies_RI1_2024,jokowi
634227637,110312278,anies_RI1_2024,aniesbaswedan
210371970,736384867181547520,tony_8828,Mentimoen
858041016,102938290,laodesahrulan,satriohendri
1430865045466927108,1502537587407294464,zenold_AntiJoko,Sekber_AniesId
1217757022910701568,1502537587407294464,reviel08,Sekber_AniesId
4422544219,1235027923834265600,suradiparlan5,siberinfoA1
1496058615505235971,931419055549906944,NCindrasari,Hasbil_Lbs
1087876332,931419055549906944,karay_yasin,Hasbil_Lbs
2576587609,1502537587407294464,jokoselong,Sekber_AniesId
1292466322563952640,2786280835,EdwarFeggy,TsamaraDKI
1111869321536364546,1502537587407294464,AdeCand65866045,Sekber_AniesId
1111869321536364546,1502537587407294464,AdeCand65866045,Sekber_AniesId
1034396496299315201,102938290,Jaya93180022,satriohendri
616346595,14305560,kim_jong_out,pandji
125294713,736384867181547520,Rang_Hoki,Mentimoen
1321206853372530689,931419055549906944,jQjIWj61LkKxOYF,Hasbil_Lbs
1534204376864026624,1351924906930233347,Rinifitria789,haloho_santo
2576587609,1502537587407294464,jokoselong,Sekber_AniesId
1256827572614320129,538223190,MonCha65938734,salmannaj
1256827572614320129,41730943,MonCha65938734,VIVAcoid
948869078340415488,102938290,ce_uneh,satriohendri
30314772,2335281158,Flo_Rence,_ReTNoPra_
1256555614433456129,1502537587407294464,SeptiyaniAnisah,Sekber_AniesId
1256555614433456129,1502537587407294464,SeptiyaniAnisah,Sekber_AniesId
910923199436566529,725349607807455232,hahhguy,noire172
94334195,1279643013455605760,Steve_WoZ,Cintada16
1285270578014769152,71436318,Broerman20,KompasTV
1285270578014769152,366987179,Broerman20,jokowi
226099847,931419055549906944,tama_milanisti,Hasbil_Lbs
1353504530,1333519059330105345,bustang72,Darling70881519
1515352080,931419055549906944,ErvinMasahe,Hasbil_Lbs
1292414399341158400,1502537587407294464,Rinoceros6,Sekber_AniesId
1493719410280124416,1279643013455605760,indahsr51737163,Cintada16
3181492020,1502537587407294464,yenniaryani410,Sekber_AniesId
2455398824,102938290,UtomoSetyok4ila,satriohendri
1292466322563952640,102938290,EdwarFeggy,satriohendri
966110573191557122,14305560,puguh_sumbogo,pandji
1471046445809561604,1502537587407294464,AcepRah21016645,Sekber_AniesId
2278480369,931419055549906944,saefudi25694835,Hasbil_Lbs
157851527,725349607807455232,Maryazizahhh,noire172
132705629,1584569278728400896,iwan_kristianto,sholihu11369280
132705629,1400896654820085760,iwan_kristianto,ArieMutyara
132705629,228724587,iwan_kristianto,awemany
1287725583909023751,1502537587407294464,MuchtarPodungge,Sekber_AniesId
1244569328818642944,492794380,Gelang_Alit2,Arvytasriswo
1324049814695243776,725349607807455232,koockieJAR,noire172
3181492020,931419055549906944,yenniaryani410,Hasbil_Lbs
1432328565144522752,102938290,Sarusy2,satriohendri
3313285784,178237411,wong_ndeso579,AndiSinulingga
3313285784,366987179,wong_ndeso579,jokowi
3313285784,366987179,wong_ndeso579,jokowi
1351543249186373634,2700740070,AriantaSyah,STresnowat1
1540556620865757186,3177957847,rakibi_jonison,HelmiFelis_
1540556620865757186,1595744908760915969,rakibi_jonison,safitri97802173
1429486306317438982,931419055549906944,Jebenk63285910,Hasbil_Lbs
228652010,178237411,Bambang_Budimab,AndiSinulingga
1287725583909023751,1502537587407294464,MuchtarPodungge,Sekber_AniesId
1351993548283940867,1279643013455605760,Lica92394260,Cintada16
1358062788480962562,180062268,novitanay10,nofaria_cen
1358062788480962562,1910354101,novitanay10,Muhalim77
1358062788480962562,3319260420,novitanay10,geloraco
1380421455523979269,102938290,galery_rds,satriohendri
1569022485571731456,102938290,SanurSetiabudi,satriohendri
845878078924500992,2334682314,Tio_Rud,txtdrGanjar
845878078924500992,366987179,Tio_Rud,jokowi
1460311631976484870,3177957847,HerArza,HelmiFelis_
1085810836466089985,1502537587407294464,Anto1157,Sekber_AniesId
409673428,1502537587407294464,asykadi,Sekber_AniesId
1339433209801527296,1502537587407294464,Keretamlm,Sekber_AniesId
1524552908532232198,178237411,Bonardo2311,AndiSinulingga
738175850407829504,1502537587407294464,lelakiabiez,Sekber_AniesId
964215856296112128,931419055549906944,kangkresanem,Hasbil_Lbs
1389285008372686849,1502537587407294464,CakRony1130,Sekber_AniesId
1257032553594097664,1502537587407294464,ayunda030579,Sekber_AniesId
1346490667573288961,1502537587407294464,UsniErlangga,Sekber_AniesId
1523375041,102938290,WahyuEkoW,satriohendri
126880310,725349607807455232,siabay,noire172
918675172353220608,1502537587407294464,baim_loebis,Sekber_AniesId
799637433847382017,71436318,Adhi_Beka2,KompasTV
799637433847382017,366987179,Adhi_Beka2,jokowi
1477284857168289797,1502537587407294464,apo_subhan,Sekber_AniesId
1242460601676214275,1279643013455605760,MochSla96683567,Cintada16
3793969633,931419055549906944,iwankevan,Hasbil_Lbs
1051100709351878656,1398125066685059072,bambang,TemanGanjar2705
1442505044075503626,1502537587407294464,Reza04674173,Sekber_AniesId
1562778504038862853,931419055549906944,Mrs_SSHY,Hasbil_Lbs
1442505044075503626,931419055549906944,Reza04674173,Hasbil_Lbs
1031672105362849792,1502537587407294464,ElFailais,Sekber_AniesId
194590819,102938290,didienAZHAR,satriohendri
1562046209065615360,1398125066685059072,SoewandiHery,TemanGanjar2705
1158395017712377863,1057323143147139073,apri_kartiwan,TaniHitam
3312896540,1502537587407294464,CamrySlamet,Sekber_AniesId
1190678777723936769,942734229099524096,phoebusol,xlvxxix
3290027126,1502537587407294464,zulkarnaenzul88,Sekber_AniesId
1471516544333074438,1502537587407294464,Nazar627242104,Sekber_AniesId
1513457928246038530,1502537587407294464,AkmalfaridAkma1,Sekber_AniesId
188127271,1502537587407294464,duririaudotcom,Sekber_AniesId
1470505905301061637,1502537587407294464,LutfiArsyad1,Sekber_AniesId
1377803701071441921,1398125066685059072,kaswantoc45,TemanGanjar2705
2511123296,71436318,AkuAsliMedan,KompasTV
2511123296,366987179,AkuAsliMedan,jokowi
1561191805391015936,2700740070,den_denai,STresnowat1
1561191805391015936,110312278,den_denai,aniesbaswedan
75544203,1578962307526205440,AddyDapizz,anakbabegue1
75544203,131054739,AddyDapizz,ascennnns
75544203,14305560,AddyDapizz,pandji
739750363,1227719379103571968,BakhroinRegar,sutanmangara
395134526,102938290,krisnugrohoadi,satriohendri
2887087309,1493438681213898755,mharfad354,GerindraLPG_
1345373658584268807,1502537587407294464,Amir13929659,Sekber_AniesId
1349788862625660930,1398125066685059072,Mujiono29067514,TemanGanjar2705
928190184054652928,1222740579378843649,1989_Capito,ryandeui123
928190184054652928,110312278,1989_Capito,aniesbaswedan
1484121627575357444,1433662904071450624,BagusMuhaiminS1,rmp_officials
1484121627575357444,1550856483947982848,BagusMuhaiminS1,sulayman_ramlin
1484121627575357444,1490116879,BagusMuhaiminS1,cakimiNOW
1484121627575357444,1484121627575357444,BagusMuhaiminS1,BagusMuhaiminS1
1484121627575357444,748953283,BagusMuhaiminS1,DPP_PKB
3315182265,1502537587407294464,_manajanjimu,Sekber_AniesId
1392875110743216128,1227787147786080256,PiusLeza5,GrsJulius
3280263804,366987179,Machiato777,jokowi
1115452051331280896,102938290,Fathur4521,satriohendri
1438876794375925765,1502537587407294464,Sean1724501685,Sekber_AniesId
751105868284960768,1222740579378843649,darmantahu,ryandeui123
751105868284960768,110312278,darmantahu,aniesbaswedan
1486631613932834819,1222740579378843649,ki_cakrasurya,ryandeui123
1486631613932834819,110312278,ki_cakrasurya,aniesbaswedan
1448803791994716161,102938290,NcangBen,satriohendri
1316871409151270913,1222740579378843649,momocimol,ryandeui123
1316871409151270913,110312278,momocimol,aniesbaswedan
82562253,931419055549906944,dwiprobo,Hasbil_Lbs
1041922484453302272,1072205045066752000,Afath1945,penjelajahudara
1041922484453302272,1041922484453302272,Afath1945,Afath1945
1533038340924391424,2928583759,sitinai47849532,ChusnulCh__
1533038340924391424,109762193,sitinai47849532,ganjarpranowo
1533038340924391424,366987179,sitinai47849532,jokowi
1533038340924391424,722564564,sitinai47849532,pn7l7h
562414758,1502537587407294464,uudjie,Sekber_AniesId
902752664685076481,2786280835,ASugiantokizzer,TsamaraDKI
57051490,1538893352552497152,Eppoy89,AdilJuju
57051490,1053271569877749760,Eppoy89,mikuroQ
2853269293,228724587,RSuyandana,awemany
1072205045066752000,1041922484453302272,penjelajahudara,Afath1945
206765262,1502537587407294464,bullung70,Sekber_AniesId
1458780822400430081,143504215,queen70123376,TMahasan
1458780822400430081,366987179,queen70123376,jokowi
1421829495711879176,931419055549906944,biru_george,Hasbil_Lbs
1027578894214356992,931419055549906944,maryadi182634,Hasbil_Lbs
909262638,179835283,Sudiaaa,KemenPU
1585954858582290432,102938290,Konceki13374935,satriohendri
780216940040040448,102938290,BiakNumfor2018,satriohendri
430333162,1279643013455605760,kikiskyyy,Cintada16
1325918418034331648,1502537587407294464,FaizFajarHusei1,Sekber_AniesId
21287066,21287066,beritajatimcom,beritajatimcom
440808322,102938290,deworaywhite,satriohendri
1390566598717497346,1270980383761330176,SrijantoBambang,Tan_Mar3M
948835140653891584,1057323143147139073,___alwiii,TaniHitam
44371106,1198400601517748224,shandal007,nusantara_one
44371106,1330431601101189122,shandal007,Kartika50887721
1189032128,1117990249806721024,Nauractq,msaid_didu
1578452565679026176,17128975,ChoirulAnwar999,CNNIndonesia
1268894169386192905,1057323143147139073,nandaghaida,TaniHitam
1115452051331280896,1502537587407294464,Fathur4521,Sekber_AniesId
2292231362,931419055549906944,endangs119,Hasbil_Lbs
1569110927383076864,725349607807455232,nuqmanarif3,noire172
1458780822400430081,1538487996730597376,queen70123376,HariTriHandoyo
1458780822400430081,1361621223961108481,queen70123376,extratimelhaksa
1458780822400430081,1578962307526205440,queen70123376,anakbabegue1
1458780822400430081,131054739,queen70123376,ascennnns
1458780822400430081,14305560,queen70123376,pandji
1447540343402946564,1447540343402946564,2001Tgk,2001Tgk
1447540343402946564,887743587579944960,2001Tgk,OposisiCerdas
1447540343402946564,1488770322438311936,2001Tgk,LuciaRatihz
1458780822400430081,1578962307526205440,queen70123376,anakbabegue1
1458780822400430081,131054739,queen70123376,ascennnns
1458780822400430081,14305560,queen70123376,pandji
280981318,1502537587407294464,umam_chaerul,Sekber_AniesId
1100047282731245568,1398125066685059072,HRMalik12,TemanGanjar2705
1431566537500938245,931419055549906944,HendraI02096030,Hasbil_Lbs
1536894560005402624,1502537587407294464,woodsthejust,Sekber_AniesId
1578452565679026176,69183155,ChoirulAnwar999,detikcom
1504421285165600772,494972033,Jamet_Wakanda,Gus_Raharjo
1504421285165600772,366987179,Jamet_Wakanda,jokowi
1504421285165600772,109762193,Jamet_Wakanda,ganjarpranowo
343346887,1057323143147139073,miftaahakim,TaniHitam
1578452565679026176,41730943,ChoirulAnwar999,VIVAcoid
1569910208100712448,1351924906930233347,NadyaAmanda33,haloho_santo
1328715418916122625,1398125066685059072,opaparawitha,TemanGanjar2705
143504215,954984702,TMahasan,mardigu024
1578452565679026176,71436318,ChoirulAnwar999,KompasTV
73854416,1117990249806721024,AllySultan,msaid_didu
142909924,1502537587407294464,feerzylant,Sekber_AniesId
843500392755355650,1227787147786080256,Lintingan_Mbako,GrsJulius
143504215,17128975,TMahasan,CNNIndonesia
1578452565679026176,1410866743271051267,ChoirulAnwar999,puanmaharani_ri
1195599699639558146,2928583759,wekawekaweka6,ChusnulCh__
1195599699639558146,366987179,wekawekaweka6,jokowi
1114358235257901056,1398125066685059072,ArgaMua,TemanGanjar2705
915992726738309120,931419055549906944,gueEnds,Hasbil_Lbs
1546690655564357632,1398125066685059072,Ferroferroferra,TemanGanjar2705
23078954,576298044,guna1243,siagiansulben
23078954,1241321032700407808,guna1243,yashudha_naka
1532552949888536576,102938290,Mamiennie,satriohendri
1243076846515662848,1593118465111441408,Nailazaara__,amanandyra
825921632300462081,102938290,fahmi_bisyir,satriohendri
1290237819210752000,1502537587407294464,ElhamSutopo5,Sekber_AniesId
1578452565679026176,4780649298,ChoirulAnwar999,Dennysiregar7
1578452565679026176,4780649298,ChoirulAnwar999,Dennysiregar7
249873145,931419055549906944,muslih_fauzi,Hasbil_Lbs
1469215855221215235,1494299514659749888,xanieso,GanjaranApp
2351536260,1227787147786080256,AntoBoelle,GrsJulius
143504215,366987179,TMahasan,jokowi
1561722392497381377,1502537587407294464,rumudi,Sekber_AniesId
1253528127281623040,931419055549906944,cupert73,Hasbil_Lbs
1582648565603913728,1502537587407294464,MulyadiMulya19,Sekber_AniesId
1337478282736889856,1560460112992448512,YAvokad,dpalgunadi1
1337478282736889856,2928583759,YAvokad,ChusnulCh__
1337478282736889856,109762193,YAvokad,ganjarpranowo
1337478282736889856,366987179,YAvokad,jokowi
1337478282736889856,722564564,YAvokad,pn7l7h
1195599699639558146,4780649298,wekawekaweka6,Dennysiregar7
1593941942835892224,17128975,marwanrozi20,CNNIndonesia
840279986699292672,1279643013455605760,Aloysius_73,Cintada16
1167652641448423424,102938290,MsFirdaus5,satriohendri
448094066,2786280835,EldipyLina,TsamaraDKI
1479300734231347200,494972033,mocikun1,Gus_Raharjo
1479300734231347200,366987179,mocikun1,jokowi
1479300734231347200,109762193,mocikun1,ganjarpranowo
1291235886785421312,1222740579378843649,ArdyMai,ryandeui123
1291235886785421312,110312278,ArdyMai,aniesbaswedan
1261834960991748096,102938290,NatizenRi,satriohendri
454075368,1334853481019056128,SahidSurapradja,Mdy_Asmara1701
1409453002948177921,4780649298,OomEwok,Dennysiregar7
1409453002948177921,4780649298,OomEwok,Dennysiregar7
500314927,1222740579378843649,MarabiAl,ryandeui123
500314927,110312278,MarabiAl,aniesbaswedan
1578452565679026176,71436318,ChoirulAnwar999,KompasTV
579968793,1502537587407294464,imbangimedia,Sekber_AniesId
1594907638370029569,3158832157,al_fatihmuj,baikbaik_sajah
1594907638370029569,2786280835,al_fatihmuj,TsamaraDKI
1582501430476558337,1502537587407294464,The4_9Institute,Sekber_AniesId
311881008,931419055549906944,arekpasbot,Hasbil_Lbs
538223190,41730943,salmannaj,VIVAcoid
997643812414488576,799039722374864897,dehadaud,JunjungUji
997643812414488576,1219890224936783874,dehadaud,NyaiiBubu
1582501430476558337,1502537587407294464,The4_9Institute,Sekber_AniesId
1539235508894564352,2734971967,koalisibersatu1,airlangga_hrt
1539235508894564352,1191570381099827200,koalisibersatu1,golkar_id
1539235508894564352,1539270669787344903,koalisibersatu1,MenujuIndJaya
1539235508894564352,1539223181042405376,koalisibersatu1,kerjabersama_AH
1539235508894564352,1506207060773408769,koalisibersatu1,Sobat_AHA
1539235508894564352,1538893068652359680,koalisibersatu1,presiden__2024
1539235508894564352,1539268976995631104,koalisibersatu1,MilenialSamaAH
1539235508894564352,1412673973129646084,koalisibersatu1,g_politik2024
1539235508894564352,1447454193023737859,koalisibersatu1,gerakanberkah
1587071569758941184,1502537587407294464,Toekiemienn,Sekber_AniesId
739296590712561664,1538021983979307009,JokoWiyanto12,FauziAr123456
1543786172576862208,1502537587407294464,NarminZaini,Sekber_AniesId
1570941257798787074,1502537587407294464,SANufail,Sekber_AniesId
1421116257659592714,931419055549906944,IndraBa46861342,Hasbil_Lbs
971330375363452931,485385284,muhamaddaudabd3,ronavioleta
3290027126,1502537587407294464,zulkarnaenzul88,Sekber_AniesId
1128333913007353857,1398125066685059072,_NG_L,TemanGanjar2705
1464992015540576257,102938290,Pipalapipa,satriohendri
1137275399904227329,1279643013455605760,Aming_Fx,Cintada16
58518327,725349607807455232,sipalingyadhi,noire172
986467168580616193,102938290,PineksoRoyi1,satriohendri
1447540343402946564,887743587579944960,2001Tgk,OposisiCerdas
